stop_id,hour,is_weekday,trips_per_hour,peak_hour,stop_name,stop_lat,stop_lon,rain_mm,is_rain,heavy_rain,temperature,avg_travel_time,median_travel_time,p90_travel_time,high_congestion,delay_overcrowding
0411AWA,6,True,1,1,Car Wash,-1.284629434,36.90018207,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411BEN,6,True,1,1,Bee Centre,-1.28332,36.90191,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411BIA,6,True,1,1,Busara primary,-1.278131604,36.89528167,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411BLK,6,True,2,1,Kobil,-1.328015327,36.89374208,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411BP1,6,True,4,1,Buru Roundabout,-1.277343035,36.8771553,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0411BPF,6,True,2,1,Buruburu Phase 5 Stage,-1.29418,36.8791,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411BPS,6,True,3,1,Ruai Bypass,-1.264119,36.983196,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0411BYU,6,True,1,1,Buru 1 Primary,-1.274891496,36.87736452,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411CAI,6,True,1,1,Oilcom Charina,-1.275661719,36.88887119,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411CAR,6,True,14,1,Church Army,-1.294600368,36.85319781,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0411CAT,6,True,5,1,Nile Junction,-1.297368407,36.86726332,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0411CER,6,True,1,1,Corner,-1.269335514,36.88177407,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411CGR,6,True,1,1,Car  & General,-1.30195,36.83243,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411CIR,6,True,2,1,Uchumi-Jogoo Road,-1.29637599,36.86239243,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411CRG,6,True,1,1,Cargo,-1.336124,36.916187,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411CRN,6,True,2,1,Charina,-1.277621984,36.88863516,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411CST,6,True,14,1,City Stadium,-1.292390227,36.84367061,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0411DC,6,True,2,1,DC,-1.297245026,36.87373281,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411DEI,6,True,1,1,Paradise,-1.245167255,36.90730333,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411DGC,6,True,2,1,DC Stage,-1.296848059,36.86429679,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411DLP,6,True,2,1,Dr. Livingstone Primary School,-1.287251115,36.86531603,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411DRU,6,True,1,1,Rounda,-1.262918115,36.8788746,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411DTB,6,True,2,1,DT Dobie,-1.29875,36.83781,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411EAO,6,True,1,1,Kayole One,-1.262043715,36.91949397,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411EAS,6,True,1,1,41 Stage/Cinema,-1.248278618,36.90268993,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411EDS,6,True,1,1,Diesel,-1.269875765,36.92001432,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411EEA,6,True,1,1,Avenue Park 1,-1.315076351,36.89461112,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411EEE,6,True,1,1,Bee Center,-1.282789439,36.90260679,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411EER,6,True,1,1,Prestige/ Kayole Center,-1.269924045,36.91993654,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411EIL,6,True,2,1,Elim,-1.293178797,36.8895793,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411ELC,6,True,1,1,Caltex,-1.278753877,36.88318223,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411ELL,6,True,1,1,Belleview,-1.319464445,36.83830082,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411ERC,6,True,1,1,Pate Road,-1.307963133,36.86854005,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411EST,6,True,2,1,Makadara/DC,-1.296515465,36.8624568,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411ETA,6,True,1,1,Capital Centre,-1.316819787,36.83395565,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411GMM,6,True,1,1,General Motors,-1.326088,36.870826,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411GOI,6,True,1,1,Outer Ring,-1.270826787,36.88083798,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411GSA,6,True,1,1,Mwangaza SDA,-1.273181766,36.9109109,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411GSL,6,True,1,1,Slaughter,-1.251599908,36.93760157,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411HHI,6,True,2,1,White House/Stella,-1.291902065,36.88538432,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411HMZ,6,True,12,1,Hamza,-1.297030449,36.87565863,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0411HOM,6,True,1,1,House Of Manji,-1.309543,36.8573,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411HRB,6,True,1,1,Harambee,-1.284611821,36.87356114,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411HSG,6,True,1,1,Donholm Stage,-1.29522264,36.88659936,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411IFB,6,True,2,1,Infill A,-1.26612,36.90682,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411ILO,6,True,1,1,Kobil,-1.320955753,36.89830184,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411ILP,6,True,1,1,Tononoka,-1.291837692,36.87149048,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411IMU,6,True,1,1,Umoja Junction,-1.275992757,36.88717067,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411IOT,6,True,1,1,Police Station,-1.273083687,36.87733769,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411IRL,6,True,1,1,Hurlingam 1,-1.252566344,36.95802927,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411IRS,6,True,1,1,Airtel/Parkside,-1.32597304,36.84934616,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411IRT,6,True,1,1,Kariobangi south Primary,-1.269417465,36.8824929,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411ITO,6,True,1,1,Mawe Mbili Police Station,-1.263209349,36.97961569,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411IWA,6,True,1,1,Kwa Miti,-1.260564691,36.91000164,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411JEA,6,True,1,1,Jesca,-1.287932396,36.89123154,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411JNV,6,True,1,1,Jana Villa,-1.291903,36.852417,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411JSC,6,True,2,1,Jerusalem Shopping Centre,-1.285293102,36.86805725,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411JUU,6,True,1,1,Uhuru Junction,-1.282149553,36.87142074,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411KAA,6,True,1,1,Kanisani,-1.257591248,36.87866002,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411KCF,6,True,4,1,Kwa Chief,-1.271597743,36.91888511,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0411KDW,6,True,1,1,Kwa DC,-1.297493345,36.86727941,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411KOI,6,True,2,1,Kioi,-1.279140115,36.9153446,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411KPL,6,True,1,1,Kampala Road,-1.311235428,36.84944272,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411KPS,6,True,3,1,K,-1.282004714,36.88668251,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0411KSD,6,True,2,1,Kisumu Ndogo,-1.299272776,36.89015865,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411LCR,6,True,1,1,Reflector,-1.253215402,36.93416566,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411LRF,6,True,1,1,First Love,-1.282557249,36.89660668,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411MAA,6,True,1,1,Bee centre,-1.282508969,36.9023037,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411MAS,6,True,5,1,Masimba,-1.278142333,36.90791488,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0411MCR,6,True,1,1,Jericho market,-1.287674904,36.87434971,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411MCW,6,True,1,1,Car Wash,-1.29017,36.89347,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411MEB,6,True,2,1,Kencom/Ambassadeur,-1.284633994,36.82613969,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411MIR,6,True,1,1,Imara Daima,-1.328433752,36.88070655,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411MPT,6,True,1,1,Government Plaza/Devis,-1.30952037,36.82876289,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411MRB,6,True,1,1,Mareba,-1.308839,36.86231,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411MSC,6,True,5,1,Machakos  Country Bus,-1.286414266,36.83494806,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0411MUT,6,True,3,1,Mtindwa,-1.285169721,36.88372672,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0411MZW,6,True,15,1,Maziwa,-1.29360795,36.84913695,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0411N,6,True,1,1,N,-1.285813451,36.88758373,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411NAA,6,True,2,1,Cabanas,-1.335328459,36.8924911,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411NAH,6,True,1,1,Uchumi,-1.30407393,36.88346922,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411NAI,6,True,1,1,Sosian Estate,-1.281242967,36.90541506,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411NDL,6,True,1,1,Donholm Stage,-1.296697855,36.88413441,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411NGS,6,True,1,1,Sango,-1.286553741,36.89432681,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411NII,6,True,1,1,Likoni,-1.29656142,36.85530603,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411NJR,6,True,3,1,Njiru,-1.250485,36.940001,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0411NJT,6,True,1,1,Umoja 2 Junction,-1.277414292,36.89976901,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411NLE,6,True,1,1,Deliverance Saika,-1.258397466,36.91755474,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411NOO,6,True,1,1,Power Station,-1.25587619,36.96843624,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411NRI,6,True,1,1,Majirani,-1.277734637,36.87579274,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411NSE,6,True,3,1,Kayole spine junction,-1.278330088,36.90026522,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0411NSO,6,True,1,1,Vision Plaza,-1.327275038,36.8516314,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411OAT,6,True,1,1,Total,-1.266930699,36.87976509,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411OKR,6,True,1,1,St Phillip,-1.290206909,36.87475204,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411ONY,6,True,1,1,Harmony/Pioneer,-1.26388371,36.87907308,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411OOC,6,True,1,1,Airport Junction,-1.343027829,36.9013896,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411OOK,6,True,1,1,Kayole 1/Kayole Hospital,-1.27047658,36.91972733,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411OON,6,True,1,1,Hospital Jericho,-1.292288303,36.87003136,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411OOO,6,True,1,1,Buruburu Police Post,-1.279590726,36.87814236,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411OOU,6,True,1,1,Uchumi Jogoo Road,-1.296071774,36.86043978,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411ORE,6,True,1,1,Vi Rose,-1.26309514,36.9065094,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411OTR,6,True,2,1,Taj Roundabout,-1.324506998,36.89941227,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411P1M,6,True,1,1,Phase1  Market,-1.26219,36.9106,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411P3A,6,True,1,1,Phase 3A,-1.27047,36.90877,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411PAC,6,True,1,1,Patco,-1.308440566,36.8654716,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411PEV,6,True,3,1,Fedha,-1.316095591,36.89524412,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0411PFJ,6,True,2,1,Phase 4 Ya Juu,-1.29252,36.88246,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411PFS,6,True,2,1,Phase 4 Stage,-1.28946,36.88204,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411PH5,6,True,3,1,Phase 5,-1.291848421,36.90056026,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0411PST,6,True,12,1,Posta,-1.295109987,36.85603559,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0411RCK,6,True,1,1,Rocks/Mwangaza,-1.273668408,36.91079021,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411REB,6,True,2,1,Bee Centre,-1.282809377,36.90286696,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411RIB,6,True,1,1,Kariobangi roundabout,-1.261276603,36.87880218,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411RIK,6,True,1,1,Rikana,-1.293424,36.85213,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411RND,6,True,2,1,Rounda,-1.264216304,36.90847278,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411RON,6,True,1,1,Corner,-1.261957884,36.91971123,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411RRC,6,True,1,1,Sokoni,-1.270734072,36.91953421,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411RST,6,True,4,1,Rasta,-1.275417209,36.91736162,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0411RUU,6,True,1,1,SOS,-1.284241676,36.86891556,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411RVP,6,True,2,1,K-Mall/View Park,-1.266775131,36.90622777,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411SAS,6,True,1,1,Avenue Park 2,-1.311235428,36.89221859,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411SIA,6,True,1,1,Naivas,-1.269773841,36.91337585,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411SIE,6,True,1,1,Twisters,-1.253737271,36.9329989,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411SIR,6,True,1,1,Standard Drive,-1.311015487,36.89957321,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411SKA,6,True,2,1,Solace,-1.258552,36.9164,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411SMY,6,True,15,1,Shauri Moyo,-1.292899847,36.84589148,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0411SNC,6,True,1,1,Sun City,-1.28568,36.851605,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411SOS,6,True,2,1,Phase 1 Stage,-1.271806955,36.87822282,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411SP1,6,True,2,1,Step 1/ Calvary,-1.265181899,36.91646576,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411STJ,6,True,1,1,Jestan,-1.247157454,36.90465331,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411STO,6,True,1,1,Posta,-1.295090049,36.85606509,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411SUQ,6,True,1,1,Aquinas,-1.292953491,36.86266601,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411SVN,6,True,1,1,Savanna,-1.29761517,36.8939513,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411TAA,6,True,1,1,Bata,-1.319614649,36.8974489,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411TAM,6,True,1,1,Vita Foam,-1.330622435,36.85753226,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411TAU,6,True,2,1,Tushauriane,-1.26632452,36.91610634,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411TEM,6,True,1,1,Market/Metro,-1.290823817,36.87330902,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411TEN,6,True,1,1,Tena,-1.293,36.88979,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411TGS,6,True,3,1,Green Span Mall,-1.289530993,36.90217495,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0411TMH,6,True,10,1,Tom Mboya Hall,-1.296644211,36.87831938,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0411TOL,6,True,2,1,Nairobi Bottlers,-1.269655824,36.90125763,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411TRH,6,True,1,1,Slaughter,-1.257324547,36.92288965,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411TSH,6,True,2,1,Tushauriane,-1.266533732,36.91592395,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411UAJ,6,True,1,1,Shujaa Mall,-1.281141043,36.90545797,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411UB1,6,True,1,1,Buruburu 1,-1.275830269,36.87733769,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411UJL,6,True,1,1,Umoja Junction/Caltex,-1.278319359,36.88213348,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411URD,6,True,1,1,Rounda,-1.26291275,36.87889069,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411VAU,6,True,1,1,Naivas Umoja,-1.278868049,36.90046638,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0411YYA,6,True,1,1,Nyayo,-1.305833459,36.82701409,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0412CAR,6,True,16,1,Church Army,-1.294664741,36.85268819,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0412CSD,6,True,2,1,City Stadium,-1.292224,36.843029,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0412CTI,6,True,2,1,City Stadium/Lusaka Road Junction,-1.29336,36.84073,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0412DLP,6,True,1,1,Dr. Livingstone Primary School,-1.287031174,36.86543405,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0412DON,6,True,5,1,Donholm,-1.298446655,36.88718677,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0412KNC,6,True,15,1,Kencom/Ambassadeur,-1.285663247,36.82482004,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0412MKD,6,True,1,1,Makadara,-1.296451,36.862606,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0412MTH,6,True,3,1,Muthurwa,-1.287975311,36.83386981,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0412MTW,6,True,6,1,Muthurwa,-1.288146973,36.83388591,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
