file,avg_travel_time,median_travel_time,p90_travel_time,hour,high_congestion
matonwalk-297.csv,5491.59,5683.5,7380.900000000001,29.0,1
matonwalk-298.csv,5258.72,5419.5,6930.3,29.0,1
matonwalk-299.csv,5149.13,5161.5,7535.1,29.0,1
matonwalk-3.csv,4048.97,4149.5,5607.400000000001,3.0,0
matonwalk-30.csv,4558.08,4727.5,6493.200000000001,30.0,0
matonwalk-300.csv,4890.6,4962.0,7178.9000000000015,30.0,1
matonwalk-301.csv,5038.79,5161.5,7570.4000000000015,30.0,1
matonwalk-302.csv,5575.73,5481.0,9653.000000000007,30.0,1
matonwalk-303.csv,6334.82,5602.0,12384.3,30.0,1
matonwalk-304.csv,7587.24,6406.0,14767.800000000003,30.0,1
matonwalk-305.csv,9323.16,9488.5,17361.100000000006,30.0,1
matonwalk-306.csv,11646.26,13733.5,19696.900000000005,30.0,1
matonwalk-307.csv,15936.92,18025.0,21908.0,30.0,1
matonwalk-308.csv,18676.61,20053.5,24261.9,30.0,1
matonwalk-309.csv,13499.7,17358.0,24097.6,30.0,1
matonwalk-31.csv,4437.38,4703.5,6213.2,31.0,0
matonwalk-310.csv,13607.5,6529.0,26497.6,31.0,1
matonwalk-311.csv,13770.44,6529.0,28912.3,31.0,1
matonwalk-312.csv,14123.7,6529.0,31489.000000000007,31.0,1
matonwalk-313.csv,15389.9,8658.0,34827.4,31.0,1
matonwalk-314.csv,16553.93,8658.0,37260.2,31.0,1
matonwalk-315.csv,17362.62,8658.0,39686.8,31.0,1
matonwalk-316.csv,19027.49,8658.0,42158.1,31.0,1
matonwalk-317.csv,23399.15,8658.0,44547.3,31.0,1
matonwalk-318.csv,26885.73,39359.5,46835.5,31.0,1
matonwalk-319.csv,4425.69,4508.5,6526.6,31.0,0
matonwalk-32.csv,4180.21,4186.0,6204.0,32.0,0
matonwalk-320.csv,3971.12,4086.5,5798.600000000001,32.0,0
matonwalk-321.csv,4382.32,4230.0,6926.7,32.0,0
matonwalk-322.csv,4508.29,4260.5,6789.500000000002,32.0,0
matonwalk-323.csv,4449.12,4413.0,6207.400000000001,32.0,0
matonwalk-324.csv,4302.22,4055.0,6205.8,32.0,0
matonwalk-325.csv,3841.71,3463.0,6263.3,32.0,0
matonwalk-326.csv,3818.68,3706.0,5676.600000000001,32.0,0
matonwalk-327.csv,3860.76,3878.5,5172.700000000001,32.0,0
matonwalk-328.csv,3922.52,3951.5,5406.900000000001,32.0,0
matonwalk-329.csv,3824.18,3827.5,5166.6,32.0,0
matonwalk-33.csv,4436.15,4686.0,6221.1,33.0,0
matonwalk-330.csv,3714.53,3761.0,5177.9,33.0,0
matonwalk-331.csv,3577.45,3624.0,5167.400000000001,33.0,0
matonwalk-332.csv,3324.91,3166.5,4984.200000000002,33.0,0
matonwalk-333.csv,2995.3,2975.5,4730.700000000001,33.0,0
matonwalk-334.csv,3491.76,3486.5,5022.1,33.0,0
matonwalk-335.csv,3642.39,3794.5,4942.600000000002,33.0,0
matonwalk-336.csv,3713.89,3644.0,5337.100000000001,33.0,0
matonwalk-337.csv,3359.09,3477.5,5010.0,33.0,0
matonwalk-338.csv,3673.41,3787.5,5332.000000000001,33.0,0
matonwalk-339.csv,4197.63,4144.0,6013.6,33.0,0
matonwalk-34.csv,4730.15,4801.5,6763.100000000001,34.0,1
matonwalk-340.csv,4351.59,4398.5,6112.700000000001,34.0,0
matonwalk-341.csv,4221.69,4437.0,5960.800000000001,34.0,0
matonwalk-342.csv,4188.12,4217.0,6001.900000000001,34.0,0
matonwalk-343.csv,4237.22,4251.0,6204.0,34.0,0
matonwalk-344.csv,4227.68,4242.0,6179.7,34.0,0
matonwalk-345.csv,4259.46,4227.0,6204.0,34.0,0
matonwalk-346.csv,4198.32,4162.0,6204.0,34.0,0
matonwalk-347.csv,4236.99,4386.5,6204.0,34.0,0
matonwalk-348.csv,4659.48,4689.0,6937.100000000001,34.0,0
matonwalk-349.csv,5064.05,5168.0,7167.0,34.0,1
matonwalk-35.csv,5108.03,4935.5,7489.500000000003,35.0,1
matonwalk-350.csv,5195.75,5603.5,6932.8,35.0,1
matonwalk-351.csv,5374.99,5768.5,6964.7,35.0,1
matonwalk-352.csv,5365.57,5378.0,7292.600000000002,35.0,1
matonwalk-353.csv,4934.89,5182.5,7008.5,35.0,1
matonwalk-354.csv,5118.51,5402.0,7369.700000000001,35.0,1
matonwalk-355.csv,5503.18,5204.0,9081.600000000004,35.0,1
matonwalk-356.csv,6396.35,5602.0,11684.7,35.0,1
matonwalk-357.csv,7615.91,6474.0,14357.9,35.0,1
matonwalk-358.csv,9640.95,9810.5,17442.2,35.0,1
matonwalk-359.csv,11630.22,11850.5,18735.0,35.0,1
matonwalk-36.csv,5560.11,5545.5,8418.7,36.0,1
matonwalk-360.csv,13334.04,14576.5,21439.100000000002,36.0,1
matonwalk-361.csv,15124.15,15210.0,23829.000000000004,36.0,1
matonwalk-362.csv,17323.62,18584.0,26230.000000000004,36.0,1
matonwalk-363.csv,15779.83,20618.5,27331.3,36.0,1
matonwalk-364.csv,16009.59,6926.0,29761.7,36.0,1
matonwalk-365.csv,16992.58,6727.5,32486.300000000007,36.0,1
matonwalk-366.csv,18139.86,8658.0,34900.700000000004,36.0,1
matonwalk-367.csv,19240.69,8658.0,37229.80000000001,36.0,1
matonwalk-368.csv,20768.09,8658.0,39659.00000000001,36.0,1
matonwalk-369.csv,22685.17,8658.0,42901.9,36.0,1
matonwalk-37.csv,4150.66,4144.0,6204.0,37.0,0
matonwalk-370.csv,26066.81,36806.0,45396.9,37.0,1
matonwalk-371.csv,30543.34,27357.0,44039.5,37.0,1
matonwalk-372.csv,4403.24,4412.5,6296.000000000001,37.0,0
matonwalk-373.csv,3775.09,3882.0,5727.100000000001,37.0,0
matonwalk-374.csv,3743.15,3615.5,5698.600000000001,37.0,0
matonwalk-375.csv,3919.59,3775.5,6133.400000000001,37.0,0
matonwalk-376.csv,3850.31,3756.5,5949.6,37.0,0
matonwalk-377.csv,3558.99,3244.5,5940.900000000001,37.0,0
matonwalk-378.csv,3133.38,2898.5,5383.3,37.0,0
matonwalk-379.csv,3488.06,3409.5,5473.000000000001,37.0,0
matonwalk-38.csv,4191.42,4144.0,6204.0,38.0,0
matonwalk-380.csv,3818.96,3910.0,5340.900000000001,38.0,0
matonwalk-381.csv,3793.09,3850.5,5470.2,38.0,0
matonwalk-382.csv,3784.87,3830.0,5127.0,38.0,0
matonwalk-383.csv,3805.02,3800.0,5186.900000000001,38.0,0
matonwalk-384.csv,3676.19,3811.5,5135.0,38.0,0
matonwalk-385.csv,3587.89,3716.5,5108.1,38.0,0
matonwalk-386.csv,3564.28,3518.5,5399.200000000001,38.0,0
matonwalk-387.csv,2936.1,2891.0,4621.0,38.0,0
matonwalk-388.csv,3393.82,3494.0,4851.000000000001,38.0,0
matonwalk-389.csv,3654.05,3619.5,5099.900000000001,38.0,0
matonwalk-39.csv,6328.11,5602.0,12098.900000000001,39.0,1
matonwalk-390.csv,3411.32,3415.0,4956.1,39.0,0
matonwalk-391.csv,3292.84,3193.5,4927.5,39.0,0
matonwalk-392.csv,3778.26,3833.0,5215.600000000002,39.0,0
matonwalk-393.csv,4004.95,4095.5,5370.200000000001,39.0,0
matonwalk-394.csv,3970.17,4145.0,5553.500000000001,39.0,0
matonwalk-395.csv,4088.14,4176.0,5800.900000000001,39.0,0
matonwalk-396.csv,4120.9,4146.0,6002.500000000002,39.0,0
matonwalk-397.csv,4124.3,4150.5,5693.400000000001,39.0,0
matonwalk-398.csv,4134.11,4187.0,5619.8,39.0,0
matonwalk-399.csv,4228.26,4469.5,5805.1,39.0,0
matonwalk-4.csv,4322.5,4398.0,5959.400000000001,4.0,0
matonwalk-40.csv,6511.39,5602.0,13205.9,40.0,1
matonwalk-400.csv,4480.31,4680.5,6204.5,40.0,0
matonwalk-401.csv,4633.6,4681.0,6525.500000000003,40.0,0
matonwalk-402.csv,4958.84,5133.0,7447.1,40.0,1
matonwalk-403.csv,5122.49,5398.0,7250.600000000001,40.0,1
matonwalk-404.csv,5171.53,5421.0,7142.8,40.0,1
matonwalk-405.csv,5037.72,5172.0,6928.900000000001,40.0,1
matonwalk-406.csv,4612.91,4901.0,6435.200000000001,40.0,0
matonwalk-407.csv,5069.37,5331.0,7569.400000000001,40.0,1
matonwalk-408.csv,5990.44,6034.5,8954.2,40.0,1
matonwalk-409.csv,6743.53,6204.0,11129.500000000004,40.0,1
matonwalk-41.csv,6349.43,5162.0,13724.900000000005,41.0,1
matonwalk-410.csv,7602.61,7026.0,12976.100000000004,41.0,1
matonwalk-411.csv,8509.29,8315.5,15219.900000000003,41.0,1
matonwalk-412.csv,10843.58,9605.0,18001.9,41.0,1
matonwalk-413.csv,12441.71,13250.0,20811.200000000004,41.0,1
matonwalk-414.csv,14274.85,14911.0,23447.100000000002,41.0,1
matonwalk-415.csv,16064.93,14911.0,25875.4,41.0,1
matonwalk-416.csv,17867.92,17622.5,28250.9,41.0,1
matonwalk-417.csv,19981.74,20878.0,30309.600000000002,41.0,1
matonwalk-418.csv,19074.17,25207.0,33037.8,41.0,1
matonwalk-419.csv,23100.75,21503.0,34869.700000000004,41.0,1
matonwalk-42.csv,6288.6,5143.0,14897.200000000006,42.0,1
matonwalk-420.csv,24267.79,21503.0,37294.3,42.0,1
matonwalk-421.csv,25289.26,21503.0,39558.700000000004,42.0,1
matonwalk-422.csv,26528.54,21503.0,41306.5,42.0,1
matonwalk-423.csv,27448.3,21503.0,42671.100000000006,42.0,1
matonwalk-424.csv,28105.45,25689.5,44210.9,42.0,1
matonwalk-425.csv,4305.58,4272.5,6217.500000000001,42.0,0
matonwalk-426.csv,3876.87,3816.5,5994.000000000001,42.0,0
matonwalk-427.csv,3192.15,3125.0,4989.0,42.0,0
matonwalk-428.csv,2993.9,2884.0,4514.3,42.0,0
matonwalk-429.csv,3171.36,3225.0,4757.1,42.0,0
matonwalk-43.csv,6053.19,4683.5,16106.400000000005,43.0,1
matonwalk-430.csv,3060.2,3033.0,4812.6,43.0,0
matonwalk-431.csv,3024.09,3017.0,4808.700000000001,43.0,0
matonwalk-432.csv,3566.14,3620.0,5388.5,43.0,0
matonwalk-433.csv,3427.37,3509.0,5165.1,43.0,0
matonwalk-434.csv,3413.0,3426.5,5147.7,43.0,0
matonwalk-435.csv,3473.11,3397.5,5174.200000000001,43.0,0
matonwalk-436.csv,3514.47,3316.5,5260.500000000001,43.0,0
matonwalk-437.csv,3578.58,3537.5,5093.8,43.0,0
matonwalk-438.csv,3683.28,3846.0,5123.9,43.0,0
matonwalk-439.csv,3603.96,3581.5,5141.3,43.0,0
matonwalk-44.csv,6468.07,4927.0,16519.40000000001,44.0,1
matonwalk-440.csv,3082.72,3094.5,4763.400000000001,44.0,0
matonwalk-441.csv,3265.62,3300.5,4774.0,44.0,0
matonwalk-442.csv,3612.41,3519.5,4867.5,44.0,0
matonwalk-443.csv,3501.75,3518.5,4842.6,44.0,0
matonwalk-444.csv,2811.85,2733.5,4262.500000000001,44.0,0
matonwalk-445.csv,3369.39,3446.0,4749.2,44.0,0
matonwalk-446.csv,3644.53,3624.0,4914.900000000001,44.0,0
matonwalk-447.csv,3659.52,3875.0,5059.400000000001,44.0,0
matonwalk-448.csv,3892.76,4055.0,5443.700000000001,44.0,0
matonwalk-449.csv,4074.72,4170.0,5613.1,44.0,0
matonwalk-45.csv,5849.15,4549.0,15838.400000000009,45.0,1
matonwalk-450.csv,4077.51,4147.5,5604.2,45.0,0
matonwalk-451.csv,4006.93,4084.5,5603.1,45.0,0
matonwalk-452.csv,3990.84,4083.0,5604.6,45.0,0
matonwalk-453.csv,4209.94,4274.0,5770.500000000001,45.0,0
matonwalk-454.csv,4624.4,4665.0,6597.200000000001,45.0,0
matonwalk-455.csv,5215.77,5110.5,7540.300000000001,45.0,1
matonwalk-456.csv,5489.48,5269.5,7651.400000000001,45.0,1
matonwalk-457.csv,5333.25,5368.0,7247.4000000000015,45.0,1
matonwalk-458.csv,4818.35,4994.0,6884.6,45.0,1
matonwalk-459.csv,4238.39,4360.0,6209.200000000001,45.0,0
matonwalk-46.csv,5811.83,4179.0,6926.0,46.0,1
matonwalk-460.csv,4969.15,5152.5,7385.400000000001,46.0,1
matonwalk-461.csv,6111.0,5949.5,9531.0,46.0,1
matonwalk-462.csv,6094.67,5417.0,10331.300000000001,46.0,1
matonwalk-463.csv,6875.13,6204.0,11356.700000000004,46.0,1
matonwalk-464.csv,7812.16,7264.0,13791.6,46.0,1
matonwalk-465.csv,8977.15,8669.5,15949.600000000004,46.0,1
matonwalk-466.csv,11663.09,12642.0,19319.000000000004,46.0,1
matonwalk-467.csv,13213.77,14216.5,22488.800000000003,46.0,1
matonwalk-468.csv,15012.35,14911.0,24913.800000000003,46.0,1
matonwalk-469.csv,16734.1,14911.0,27202.4,46.0,1
matonwalk-47.csv,6255.34,4680.5,8462.30000000013,47.0,1
matonwalk-470.csv,14571.7,8909.0,29215.400000000005,47.0,1
matonwalk-471.csv,15420.45,8909.0,31334.000000000004,47.0,1
matonwalk-472.csv,20010.64,21503.0,33755.3,47.0,1
matonwalk-473.csv,21264.51,21503.0,36179.8,47.0,1
matonwalk-474.csv,21882.42,21503.0,38443.8,47.0,1
matonwalk-475.csv,22923.09,21503.0,40229.00000000001,47.0,1
matonwalk-476.csv,23869.28,21503.0,41323.200000000004,47.0,1
matonwalk-477.csv,24549.12,21503.0,42681.1,47.0,1
matonwalk-478.csv,4525.24,4430.5,6606.800000000001,47.0,0
matonwalk-479.csv,3804.68,3589.5,5931.0,47.0,0
matonwalk-48.csv,7373.87,4871.0,25218.9,48.0,1
matonwalk-480.csv,3252.61,3173.0,4948.300000000001,48.0,0
matonwalk-481.csv,3397.37,3417.0,5119.8,48.0,0
matonwalk-482.csv,3616.88,3762.5,5097.500000000001,48.0,0
matonwalk-483.csv,3689.74,3639.0,5224.700000000001,48.0,0
matonwalk-484.csv,3653.78,3514.5,5307.500000000003,48.0,0
matonwalk-485.csv,3587.08,3510.5,5589.6,48.0,0
matonwalk-486.csv,3102.91,3048.5,5097.1,48.0,0
matonwalk-487.csv,2960.09,2846.0,4933.2,48.0,0
matonwalk-488.csv,3059.79,2877.0,4965.500000000001,48.0,0
matonwalk-489.csv,3197.06,3092.0,4954.200000000002,48.0,0
matonwalk-49.csv,10413.39,8658.0,27346.600000000002,49.0,1
matonwalk-490.csv,3278.8,3179.5,5025.2,49.0,0
matonwalk-491.csv,3406.25,3267.5,5045.0,49.0,0
matonwalk-492.csv,3386.74,3323.5,4864.6,49.0,0
matonwalk-493.csv,3055.25,3050.5,4499.700000000001,49.0,0
matonwalk-494.csv,2707.78,2709.0,4157.900000000001,49.0,0
matonwalk-495.csv,3456.21,3448.0,5008.4,49.0,0
matonwalk-496.csv,3539.31,3527.0,4770.700000000002,49.0,0
matonwalk-497.csv,2908.62,2851.5,4341.0,49.0,0
matonwalk-498.csv,3043.87,3080.5,4427.3,49.0,0
matonwalk-499.csv,3362.39,3381.5,4581.300000000001,49.0,0
matonwalk-5.csv,4391.85,4419.0,6174.6,5.0,0
matonwalk-50.csv,12342.4,8658.0,29790.800000000003,50.0,1
matonwalk-500.csv,3346.02,3460.0,4778.100000000001,50.0,0
matonwalk-501.csv,3565.06,3617.0,5173.9000000000015,50.0,0
matonwalk-502.csv,3821.32,3871.5,5404.200000000001,50.0,0
matonwalk-503.csv,3873.07,3859.5,5602.2,50.0,0
matonwalk-504.csv,3815.34,3848.5,5602.1,50.0,0
matonwalk-505.csv,3925.99,3880.0,5606.5,50.0,0
matonwalk-506.csv,4025.47,3995.0,5602.1,50.0,0
matonwalk-507.csv,4077.68,4127.5,5892.600000000003,50.0,0
matonwalk-508.csv,4550.18,4746.5,6642.900000000001,50.0,0
matonwalk-509.csv,4069.66,4143.5,5636.300000000003,50.0,0
matonwalk-51.csv,14817.6,8658.0,32282.200000000004,51.0,1
matonwalk-510.csv,4104.14,4144.0,6204.0,51.0,0
matonwalk-511.csv,4593.86,4726.5,6439.900000000001,51.0,0
matonwalk-512.csv,4182.84,4251.5,6007.9,51.0,0
matonwalk-513.csv,4945.29,4948.5,7527.500000000001,51.0,1
matonwalk-514.csv,5185.88,5067.0,7077.000000000003,51.0,1
matonwalk-515.csv,5558.6,5170.0,9339.100000000002,51.0,1
matonwalk-516.csv,6308.12,5780.0,10737.0,51.0,1
matonwalk-517.csv,7201.44,6550.5,12793.100000000004,51.0,1
matonwalk-518.csv,8262.03,7212.0,14059.6,51.0,1
matonwalk-519.csv,9561.77,8976.0,16316.300000000001,51.0,1
matonwalk-52.csv,18415.34,8658.0,35691.4,52.0,1
matonwalk-520.csv,12373.93,13075.0,19726.600000000006,52.0,1
matonwalk-521.csv,11762.36,8909.0,23924.500000000004,52.0,1
matonwalk-522.csv,11905.4,8194.0,26201.300000000003,52.0,1
matonwalk-523.csv,12421.18,8909.0,27958.000000000007,52.0,1
matonwalk-524.csv,12915.35,8909.0,30116.7,52.0,1
matonwalk-525.csv,17360.37,21503.0,31733.200000000008,52.0,1
matonwalk-526.csv,17784.34,21503.0,33899.1,52.0,1
matonwalk-527.csv,17909.92,21503.0,35504.90000000001,52.0,1
matonwalk-528.csv,19122.42,21503.0,37685.8,52.0,1
matonwalk-529.csv,20758.07,21503.0,39041.6,52.0,1
matonwalk-53.csv,22200.65,29051.0,38817.700000000004,53.0,1
matonwalk-530.csv,21571.17,21503.0,40397.5,53.0,1
matonwalk-531.csv,4610.57,4501.5,6949.200000000002,53.0,0
matonwalk-532.csv,3766.81,3641.0,6104.400000000001,53.0,0
matonwalk-533.csv,3327.48,3179.0,4974.800000000002,53.0,0
matonwalk-534.csv,3501.73,3534.0,5178.700000000001,53.0,0
matonwalk-535.csv,3557.16,3664.0,5178.800000000001,53.0,0
matonwalk-536.csv,3653.18,3675.0,5314.1,53.0,0
matonwalk-537.csv,3674.56,3612.5,5212.4000000000015,53.0,0
matonwalk-538.csv,3623.59,3515.0,5489.400000000001,53.0,0
matonwalk-539.csv,3538.08,3333.5,5387.2,53.0,0
matonwalk-54.csv,4038.73,4121.0,5652.0,54.0,0
matonwalk-540.csv,3532.48,3239.0,5387.8,54.0,0
matonwalk-541.csv,3495.5,3314.5,5203.9000000000015,54.0,0
matonwalk-542.csv,3331.25,3192.0,5111.9000000000015,54.0,0
matonwalk-543.csv,3050.0,3011.0,4762.1,54.0,0
matonwalk-544.csv,3003.81,2811.5,4648.900000000001,54.0,0
matonwalk-545.csv,3047.63,3026.5,4606.5,54.0,0
matonwalk-546.csv,3077.02,3132.5,4370.000000000001,54.0,0
matonwalk-547.csv,3093.0,3143.5,4491.400000000001,54.0,0
matonwalk-548.csv,2668.83,2609.0,4228.6,54.0,0
matonwalk-549.csv,3242.59,3178.0,4686.200000000001,54.0,0
matonwalk-55.csv,4207.46,4190.0,6099.600000000001,55.0,0
matonwalk-550.csv,2865.19,2869.0,4035.1,55.0,0
matonwalk-551.csv,2671.63,2749.5,3815.6000000000004,55.0,0
matonwalk-552.csv,3117.67,3104.0,4370.200000000001,55.0,0
matonwalk-553.csv,3160.46,3060.5,4693.100000000001,55.0,0
matonwalk-554.csv,3143.6,2943.0,4924.2,55.0,0
matonwalk-555.csv,3494.42,3431.0,5309.900000000001,55.0,0
matonwalk-556.csv,3564.33,3635.5,5384.500000000001,55.0,0
matonwalk-557.csv,3590.46,3395.0,5487.400000000001,55.0,0
matonwalk-558.csv,3639.35,3616.5,5395.5,55.0,0
matonwalk-559.csv,3767.83,3831.0,5456.5,55.0,0
matonwalk-56.csv,4535.26,4691.0,6316.000000000001,56.0,0
matonwalk-560.csv,3342.0,3388.0,5177.000000000001,56.0,0
matonwalk-561.csv,3862.9,3964.0,5500.8,56.0,0
matonwalk-562.csv,4304.16,4449.0,6089.700000000001,56.0,0
matonwalk-563.csv,3974.3,4077.5,5602.0,56.0,0
matonwalk-564.csv,3884.3,3847.5,5602.0,56.0,0
matonwalk-565.csv,4187.22,4128.5,6185.1,56.0,0
matonwalk-566.csv,4303.05,4175.5,6206.400000000001,56.0,0
matonwalk-567.csv,4772.94,4763.0,6894.5,56.0,1
matonwalk-568.csv,5212.05,5122.0,7698.400000000001,56.0,1
matonwalk-569.csv,5910.18,5724.5,9540.400000000001,56.0,1
matonwalk-57.csv,4676.29,4927.5,6345.5,57.0,0
matonwalk-570.csv,7289.44,7663.0,9955.2,57.0,1
matonwalk-571.csv,8308.22,8972.0,11433.0,57.0,1
matonwalk-572.csv,9105.93,9053.0,11507.400000000005,57.0,1
matonwalk-573.csv,8826.44,7499.0,13250.0,57.0,1
matonwalk-574.csv,9874.09,7745.0,14911.0,57.0,1
matonwalk-575.csv,9607.38,7745.0,14911.0,57.0,1
matonwalk-576.csv,9863.46,7745.0,14911.0,57.0,1
matonwalk-577.csv,8525.98,5423.0,18355.100000000082,57.0,1
matonwalk-578.csv,8312.35,5161.5,28478.30000000001,57.0,1
matonwalk-579.csv,14637.93,8909.0,29819.30000000001,57.0,1
matonwalk-58.csv,4785.95,4874.5,6483.0,58.0,1
matonwalk-580.csv,14379.25,8909.0,22565.60000000009,58.0,1
matonwalk-581.csv,14325.77,10751.0,21503.0,58.0,1
matonwalk-582.csv,17355.61,21503.0,26222.7,58.0,1
matonwalk-583.csv,18341.81,21503.0,26168.7,58.0,1
matonwalk-584.csv,4657.38,4581.5,6772.100000000001,58.0,0
matonwalk-585.csv,4044.41,3921.5,6415.400000000001,58.0,0
matonwalk-586.csv,3538.34,3498.5,5399.400000000001,58.0,0
matonwalk-587.csv,3563.7,3404.0,5172.500000000001,58.0,0
matonwalk-588.csv,3686.12,3663.0,5218.700000000002,58.0,0
matonwalk-589.csv,3435.73,3564.5,5288.6,58.0,0
matonwalk-59.csv,4517.39,4490.5,6216.4000000000015,59.0,0
matonwalk-590.csv,3600.12,3812.0,5161.3,59.0,0
matonwalk-591.csv,3152.55,3115.5,4951.4000000000015,59.0,0
matonwalk-592.csv,3341.34,3288.5,5002.100000000001,59.0,0
matonwalk-593.csv,3418.05,3384.5,5070.3,59.0,0
matonwalk-594.csv,3291.97,3218.5,4975.500000000001,59.0,0
matonwalk-595.csv,3256.01,3178.5,4916.3,59.0,0
matonwalk-596.csv,2927.59,2996.0,4472.5,59.0,0
matonwalk-597.csv,2878.1,2814.0,4428.700000000002,59.0,0
matonwalk-598.csv,2747.12,2656.5,4160.6,59.0,0
matonwalk-599.csv,2419.02,2353.5,3630.8,59.0,0
matonwalk-6.csv,4279.27,4217.5,6212.200000000001,6.0,0
matonwalk-60.csv,4119.51,4151.5,5993.000000000001,60.0,0
matonwalk-600.csv,2872.05,2956.0,4073.7000000000003,60.0,0
matonwalk-601.csv,2904.49,2953.0,4197.900000000001,60.0,0
matonwalk-602.csv,2616.39,2531.0,4009.5000000000005,60.0,0
matonwalk-603.csv,2333.71,2430.5,3334.3,60.0,0
matonwalk-604.csv,2666.31,2750.0,3779.5,60.0,0
matonwalk-605.csv,2819.96,2799.0,4162.900000000001,60.0,0
matonwalk-606.csv,2643.3,2537.5,4087.1000000000004,60.0,0
matonwalk-607.csv,2576.53,2573.0,4026.200000000001,60.0,0
matonwalk-608.csv,2773.67,2606.5,4558.6,60.0,0
matonwalk-609.csv,3304.51,3143.5,5162.800000000001,60.0,0
matonwalk-61.csv,4077.77,3992.0,5745.800000000001,61.0,0
matonwalk-610.csv,3351.66,3133.5,5277.4000000000015,61.0,0
matonwalk-611.csv,3225.17,3045.0,5202.900000000001,61.0,0
matonwalk-612.csv,3454.96,3434.0,5223.900000000001,61.0,0
matonwalk-613.csv,3961.7,4002.5,5667.500000000001,61.0,0
matonwalk-614.csv,4110.69,4106.0,5635.6,61.0,0
matonwalk-615.csv,4151.82,4207.5,5613.1,61.0,0
matonwalk-616.csv,4052.08,4100.0,5973.500000000001,61.0,0
matonwalk-617.csv,3759.88,3847.0,5862.300000000003,61.0,0
matonwalk-618.csv,3824.51,3859.5,5684.800000000002,61.0,0
matonwalk-619.csv,4243.51,4212.0,6204.0,61.0,0
matonwalk-62.csv,3943.11,3854.0,5700.300000000001,62.0,0
matonwalk-620.csv,4470.91,4682.0,6313.500000000001,62.0,0
matonwalk-621.csv,4840.07,4932.5,6873.8,62.0,1
matonwalk-622.csv,5658.44,5901.0,7689.000000000001,62.0,1
matonwalk-623.csv,6724.26,6861.5,9076.0,62.0,1
matonwalk-624.csv,7669.39,6926.0,13075.0,62.0,1
matonwalk-625.csv,7550.36,6204.0,13250.0,62.0,1
matonwalk-626.csv,7386.42,6204.0,13250.0,62.0,1
matonwalk-627.csv,7801.58,6204.0,14911.0,62.0,1
matonwalk-628.csv,7719.2,6453.0,14911.0,62.0,1
matonwalk-629.csv,7902.47,7745.0,14911.0,62.0,1
matonwalk-63.csv,3249.09,3083.5,5456.400000000001,63.0,0
matonwalk-630.csv,6060.53,5162.0,8622.20000000008,63.0,1
matonwalk-631.csv,5611.25,4927.5,6276.200000000006,63.0,1
matonwalk-632.csv,5704.73,4721.0,8848.0,63.0,1
matonwalk-633.csv,11497.01,6204.0,21503.0,63.0,1
matonwalk-634.csv,13053.27,6204.0,21503.0,63.0,1
matonwalk-635.csv,15312.6,21503.0,25990.0,63.0,1
matonwalk-636.csv,4510.23,4144.0,6204.0,63.0,0
matonwalk-637.csv,5012.39,4879.5,7550.900000000001,63.0,1
matonwalk-638.csv,4450.51,4390.0,6805.5,63.0,0
matonwalk-639.csv,3912.54,3984.0,6008.500000000001,63.0,0
matonwalk-64.csv,3657.88,3481.5,6074.5,64.0,0
matonwalk-640.csv,3631.26,3686.0,5625.100000000001,64.0,0
matonwalk-641.csv,3729.66,3590.0,5388.5,64.0,0
matonwalk-642.csv,3643.81,3653.5,5218.2,64.0,0
matonwalk-643.csv,3667.78,3850.0,5142.700000000001,64.0,0
matonwalk-644.csv,3555.6,3588.5,5162.1,64.0,0
matonwalk-645.csv,3598.31,3702.5,5175.1,64.0,0
matonwalk-646.csv,3444.66,3463.5,5044.500000000001,64.0,0
matonwalk-647.csv,3402.42,3446.5,5005.3,64.0,0
matonwalk-648.csv,3444.67,3399.5,5085.700000000001,64.0,0
matonwalk-649.csv,3600.58,3625.0,5273.500000000001,64.0,0
matonwalk-65.csv,4597.35,4383.5,6862.2,65.0,0
matonwalk-650.csv,3546.51,3585.5,5055.300000000001,65.0,0
matonwalk-651.csv,3242.78,3272.5,4623.400000000001,65.0,0
matonwalk-652.csv,2683.78,2588.5,4033.6000000000004,65.0,0
matonwalk-653.csv,2404.42,2376.0,3671.0000000000005,65.0,0
matonwalk-654.csv,2396.08,2408.5,3520.6000000000004,65.0,0
matonwalk-655.csv,2421.02,2352.0,3421.4000000000005,65.0,0
matonwalk-656.csv,2441.9,2375.5,3477.3,65.0,0
matonwalk-657.csv,2618.78,2659.0,3821.2000000000003,65.0,0
matonwalk-658.csv,2886.89,2805.5,4166.800000000001,65.0,0
matonwalk-659.csv,3014.61,2911.0,4513.0,65.0,0
matonwalk-66.csv,4780.03,4731.5,7173.400000000001,66.0,1
matonwalk-660.csv,2417.35,2269.5,3895.000000000001,66.0,0
matonwalk-661.csv,2898.68,2753.0,4467.4000000000015,66.0,0
matonwalk-662.csv,3007.55,2861.5,4782.1,66.0,0
matonwalk-663.csv,3196.37,3050.0,5126.0,66.0,0
matonwalk-664.csv,3255.85,3138.0,5152.500000000002,66.0,0
matonwalk-665.csv,3867.0,3847.5,5355.400000000001,66.0,0
matonwalk-666.csv,4239.26,4136.5,5504.700000000001,66.0,0
matonwalk-667.csv,4099.16,4040.0,5357.200000000001,66.0,0
matonwalk-668.csv,3551.07,3671.0,5161.1,66.0,0
matonwalk-669.csv,3683.08,3861.0,5443.900000000001,66.0,0
