stop_id,hour,is_weekday,trips_per_hour,peak_hour,stop_name,stop_lat,stop_lon,low_supply_peak,distance_from_cbd,avg_travel_time_travel,median_travel_time_travel,p90_travel_time_travel,high_congestion_travel,severe_delay,avg_travel_time_zscore_travel,route_id,avg_travel_time_cong,median_travel_time_cong,p90_travel_time_cong,high_congestion_cong,severe_congestion,avg_travel_time_zscore_cong,median_travel_time_zscore,rain_mm,is_rain,heavy_rain,moderate_rain,temperature_zscore
0411PFJ,6,1,2,1,Phase 4 Ya Juu,-1.2925200000000001,36.882459999999995,0,0.06552446359947946,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0411PFS,6,1,2,1,Phase 4 Stage,-1.28946,36.88204,0,0.06488971050945326,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0411PH5,6,1,3,1,Phase 5,-1.2918484209999999,36.90056026,0,0.08351589179289716,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0411PST,6,1,12,1,Posta,-1.295109987,36.85603559,0,0.03978030614213776,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0411RCK,6,1,1,1,Rocks/Mwangaza,-1.273668408,36.91079021,0,0.09442794209350953,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0411REB,6,1,2,1,Bee Centre,-1.282809377,36.90286696,0,0.08571873532258577,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0411RIB,6,1,1,1,Kariobangi roundabout,-1.261276603,36.87880218,0,0.06650284123673453,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0411RIK,6,1,1,1,Rikana,-1.293424,36.852129999999995,0,0.035608845446037464,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0411RND,6,1,2,1,Rounda,-1.264216304,36.90847278,0,0.0939050094401598,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0411RON,6,1,1,1,Corner,-1.261957884,36.91971123,0,0.10535993886453282,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0411RRC,6,1,1,1,Sokoni,-1.270734072,36.91953421,0,0.10350198289090884,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0411RST,6,1,4,1,Rasta,-1.275417209,36.91736162,0,0.10073789462388336,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0411RUU,6,1,1,1,SOS,-1.284241676,36.86891556,0,0.0517371410083173,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0411RVP,6,1,2,1,K-Mall/View Park,-1.266775131,36.90622777,0,0.0911402926257235,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0411SAS,6,1,1,1,Avenue Park 2,-1.311235428,36.89221859,0,0.0790043258550273,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0411SIA,6,1,1,1,Naivas,-1.269773841,36.91337585,0,0.09757783596554256,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0411SIE,6,1,1,1,Twisters,-1.2537372709999999,36.9329989,0,0.12029212121955483,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0411SIR,6,1,1,1,Standard Drive,-1.311015487,36.89957321,0,0.08595359765015936,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0411SKA,6,1,2,1,Solace,-1.2585520000000001,36.9164,0,0.10300959129130106,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0411SMY,6,1,15,1,Shauri Moyo,-1.292899847,36.84589148,0,0.029398518230819508,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0411SNC,6,1,1,1,Sun City,-1.28568,36.851605,0,0.0343893094580286,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0411SOS,6,1,2,1,Phase 1 Stage,-1.271806955,36.87822282,0,0.06271853056644691,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0411SP1,6,1,2,1,Step 1/ Calvary,-1.265181899,36.91646576,0,0.10148333136649755,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0411STJ,6,1,1,1,Jestan,-1.247157454,36.90465331,0,0.09582887512773255,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0411STO,6,1,1,1,Posta,-1.2950900490000001,36.85606509,0,0.039804725966507075,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0411SUQ,6,1,1,1,Aquinas,-1.292953491,36.86266601,0,0.04591470025982034,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0411SVN,6,1,1,1,Savanna,-1.29761517,36.8939513,0,0.07754520561426591,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0411TAA,6,1,1,1,Bata,-1.319614649,36.8974489,0,0.08683397251238444,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0411TAM,6,1,1,1,Vita Foam,-1.330622435,36.85753226,0,0.05984507677033164,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0411TAU,6,1,2,1,Tushauriane,-1.26632452,36.91610634,0,0.10089845532626397,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0411TEM,6,1,1,1,Market/Metro,-1.290823817,36.87330902,0,0.05626108105310573,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0411TEN,6,1,1,1,Tena,-1.2930000000000001,36.889790000000005,0,0.07286751546471819,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0411TGS,6,1,3,1,Green Span Mall,-1.289530993,36.90217495,0,0.0850100342831084,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0411TMH,6,1,10,1,Tom Mboya Hall,-1.296644211,36.87831938,0,0.06195108555755248,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0411TOL,6,1,2,1,Nairobi Bottlers,-1.269655824,36.90125763,0,0.08568441059075282,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0411TRH,6,1,1,1,Slaughter,-1.257324547,36.92288965,0,0.10959098206701329,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0411TSH,6,1,2,1,Tushauriane,-1.266533732,36.91592395,0,0.10067824590374322,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0411UAJ,6,1,1,1,Shujaa Mall,-1.2811410429999999,36.90545797,0,0.08839089875985597,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0411UB1,6,1,1,1,Buruburu 1,-1.275830269,36.87733769,0,0.0610349306063858,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0411UJL,6,1,1,1,Umoja Junction/Caltex,-1.2783193590000002,36.88213348,0,0.06541016373392983,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0411URD,6,1,1,1,Rounda,-1.26291275,36.87889069,0,0.0659851369931034,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0411VAU,6,1,1,1,Naivas Umoja,-1.278868049,36.90046638,0,0.08358244443523193,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0411YYA,6,1,1,1,Nyayo,-1.305833459,36.82701409,0,0.021770448529848583,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0412CAR,6,1,16,1,Church Army,-1.2946647409999998,36.85268819,0,0.036417956983271764,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0412CSD,6,1,2,1,City Stadium,-1.292224,36.843029,0,0.026457453789058182,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0412CTI,6,1,2,1,City Stadium/Lusaka Road Junction,-1.29336,36.84073,0,0.024518847648290952,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0412DLP,6,1,1,1,Dr. Livingstone Primary School,-1.287031174,36.86543405,0,0.04821532670789116,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0412DON,6,1,5,1,Donholm,-1.298446655,36.88718677,0,0.07099518403886335,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0412KNC,6,1,15,1,Kencom/Ambassadeur,-1.285663247,36.82482004,0,0.007631627230061306,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0412MKD,6,1,1,1,Makadara,-1.296451,36.862606,0,0.04648505709365212,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0412MTH,6,1,3,1,Muthurwa,-1.2879753109999998,36.83386981,0,0.01672222071870158,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0412MTW,6,1,6,1,Muthurwa,-1.288146973,36.83388591,0,0.01675538834932982,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0412MTW,7,1,1,1,Muthurwa,-1.288146973,36.83388591,0,0.01675538834932982,3847.35,3883.0,5704.700000000003,0,0,-0.9065383511651587,matonwalk-7.csv,3847.35,3883.0,5704.700000000003,0,0,-0.7793413264325569,-0.5724245367841937,0.05714285714285715,1,0,1,0.41221370628727905
0412NAI,6,1,3,1,Donholm Stage,-1.2962740659999998,36.88442945,0,0.06792953298401894,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0412TSR,6,1,7,1,Tusker/Ronald Ngala,-1.2855345009999999,36.82826936,0,0.01107936089269768,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0413PSB,6,1,2,1,JKIA - Passenger Boarding,-1.329602,36.92479,0,0.11592248642088668,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
04O2CLT,6,1,2,1,Caltex,-1.30084455,36.88806117,0,0.07229805844385905,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0500/TT,6,1,1,1,Rubia Estate/Maasai Estate,-1.326733232,36.78975821,0,0.04880544790711095,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0500AA,6,1,1,1,AA,-1.3244318959999999,36.88584566,0,0.07846229286442478,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0500AAL,6,1,2,1,Adopt Alight,-1.3335489999999999,36.889946,0,0.08667583474648793,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0500AAZ,6,1,1,1,Mwangaza,-1.3575518130000002,36.72300339,0,0.11807404821815995,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0500ABL,6,1,1,1,Amboseli Estate,-1.3274290000000002,36.839051,0,0.04648379485369051,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0500ACA,6,1,2,1,Acacia,-1.3989260000000001,36.725188,0,0.14537887602399197,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0500ACC,6,1,1,1,African Conservatories Centre/Fa,-1.33866,36.73803,0,0.09488829585359536,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0500AGB,6,1,1,1,Agribusiness Centre,-1.365584,36.735952000000005,0,0.11347609204585338,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0500AHS,6,1,1,1,Happy House,-1.327292,36.83785,0,0.04580969916950103,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0500AKI,7,1,1,1,Kambi,-1.339784861,36.71451688,0,0.11575692228711786,3847.35,3883.0,5704.700000000003,0,0,-0.9065383511651587,matonwalk-7.csv,3847.35,3883.0,5704.700000000003,0,0,-0.7793413264325569,-0.5724245367841937,0.05714285714285715,1,0,1,0.41221370628727905
0500ALA,6,1,1,1,Olenana,-1.4246139230000001,36.69434398,0,0.1849469731964169,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0500AME,6,1,1,1,Al-Mukaram Estate,-1.326178,36.831067,0,0.04212862277596995,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0500ANE,6,1,1,1,Golden Gate,-1.315329999,36.83826059,0,0.03577934622273097,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0500APJ,6,1,2,1,Airport Junction,-1.3466040000000001,36.902371,0,0.10428819745781714,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0500AST,6,1,3,1,Astrol,-1.2909150120000001,36.94694638,0,0.1298023116252131,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0500AUT,6,1,1,1,Tumaini,-1.2795815529999999,36.96672499,0,0.14965689542623575,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0500BAL,6,1,1,1,Balozi,-1.3181260000000001,36.846641,0,0.04327419430792434,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0500BAR,6,1,2,1,Barclays,-1.3972790000000002,36.759171,0,0.1251663964648644,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0500BAS,6,1,2,1,Base,-1.315848827,36.92119718,0,0.10806716205000784,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0500BDS,6,1,2,1,Banda School,-1.365823,36.766645000000004,0,0.09416949845889294,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0500BLZ,6,1,1,1,Balozi,-1.3199379999999998,36.848003000000006,0,0.045529592585486944,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0500BMS,6,1,2,1,Bomas,-1.3416785,36.76857948,0,0.07364184169506005,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0500BOI,6,1,1,1,Bobmill,-1.331475733,36.85970593,0,0.06194846918203918,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0500BPS,6,1,2,1,Baptist Church,-1.3956899999999999,36.735541999999995,0,0.13644960374438797,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0500BRM,6,1,2,1,Barabara Mpya/Adventist University,-1.401294,36.722229999999996,0,0.1490866495498522,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0500CAB,6,1,1,1,Cabanas,-1.335670352,36.89314663,0,0.09051546413361945,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0500CAM,6,1,2,1,Cambridge,-1.363635,36.765271000000006,0,0.09309111031671741,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0500CAR,7,1,1,1,Cara,-1.340514421,36.71413064,0,0.11643708983307863,3847.35,3883.0,5704.700000000003,0,0,-0.9065383511651587,matonwalk-7.csv,3847.35,3883.0,5704.700000000003,0,0,-0.7793413264325569,-0.5724245367841937,0.05714285714285715,1,0,1,0.41221370628727905
0500CAU,6,1,1,1,Quickmart,-1.166778535,36.96362704,0,0.1890523902674544,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0500CHN,6,1,1,1,Chini Ya Mlima,-1.302358,36.915884999999996,0,0.09994598143497055,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
0500CIT,6,1,2,1,Cid Training School,-1.3170709999999999,36.829826000000004,0,0.03316957541181581,4279.27,4217.5,6212.200000000002,0,0,-0.692639915248366,matonwalk-6.csv,4279.27,4217.5,6212.200000000002,0,0,-0.6910196680458476,-0.5053200085185661,0.08571428571428573,1,0,1,-0.14698901252456917
